platform,item_id,title,description,category,user_id,interaction_type,interaction_value,timestamp
Netflix,s7352,Love Station,"Single coworkers at a radio station are brought together by mutual friends, but their starry-eyed notions about love may scuttle their romance.","Comedies, International Movies, Romantic Movies",netflix_user_287,watch,1,24-05-2021
Netflix,s1706,The Life Ahead,A Holocaust survivor running a daycare business forms an unlikely friendship with a bitter street kid when she takes him in after he robs her.,"Dramas, International Movies",netflix_user_287,watch,1,04-02-2022
Netflix,s213,Rebellion,"As World War I rages, three women and their families in Dublin choose sides in the violent Easter Rising revolt against British rule.","International TV Shows, TV Dramas",netflix_user_287,watch,1,19-02-2022
Netflix,s1725,Bakugan: Battle Planet,Dan Kouzo and his pals bond with mysterious creatures known as Bakugan while fighting sinister forces out to control the world.,"Anime Series, Kids' TV",netflix_user_288,watch,1,05-07-2021
Netflix,s2777,Making Unorthodox,A look at the making of one of the first series to authentically portray and explore issues in a Hasidic community as they pertain to women's lives.,"Documentaries, International Movies",netflix_user_288,watch,1,18-07-2021
Netflix,s2770,There's Something in the Water,This documentary spotlights the struggle of minority communities in Nova Scotia as they fight officials over the lethal effects of industrial waste.,"Documentaries, International Movies",netflix_user_288,watch,1,30-10-2024
Netflix,s7989,Sex Doll,"A high-end call girl falls for a handsome man she meets at a nightclub, but he harbors a secret that throws a wrench in their relationship.","Dramas, International Movies, Romantic Movies",netflix_user_288,watch,1,26-07-2023
Netflix,s2177,Rogue Warfare: The Hunt,"When their leader is captured by an extremist organization, a special forces team stages a perilous rescue mission as time runs out.",Action & Adventure,netflix_user_288,watch,1,12-10-2024
Netflix,s2546,Andaz Apna Apna,"Broke and with no concrete plans for the future, two young men discover that a stunning heiress lives nearby and try to charm her into marriage.","Action & Adventure, Comedies, Cult Movies",netflix_user_289,watch,1,05-04-2020
Netflix,s6482,Christopher Robin,"Now a careworn middle-aged man, Christopher Robin goes on a familiar adventure when his old pal Winnie the Pooh brings him to the Hundred Acre Wood.","Children & Family Movies, Comedies, Dramas",netflix_user_289,watch,1,30-06-2018
Netflix,s2658,Win the Wilderness,"Six couples compete to prove they've got the survival skills to win the deed to an extraordinary home deep in the vast, rugged wilderness of Alaska.","British TV Shows, International TV Shows, Reality TV",netflix_user_289,watch,1,21-09-2019
Netflix,s6266,Beauty and the Bitches,Beauty pageant contestants from all over Thailand fight for the crown as they contend with drama and intrigue behind the scenes.,"International TV Shows, Romantic TV Shows, TV Comedies",netflix_user_289,watch,1,04-07-2018
Netflix,s7202,Kill Ratio,"Posing as a telecom salesman at a business conference, a CIA agent fights to protect a fledgling Eastern European democracy from a military coup.",Action & Adventure,netflix_user_289,watch,1,05-04-2022
Netflix,s5720,True Memoirs of an International Assassin,"After his publisher markets his crime novel as a memoir, a novice author finds himself forcibly recruited into a deadly political plot in Venezuela.","Action & Adventure, Comedies",netflix_user_290,watch,1,29-05-2024
Netflix,s241,The Witcher: Nightmare of the Wolf,"Escaping from poverty to become a witcher, Vesemir slays monsters for coin and glory, but when a new menace rises, he must face the demons of his past.","Action & Adventure, Anime Features",netflix_user_290,watch,1,25-06-2022
Netflix,s3119,After the Raid,A large immigration raid in a small town leaves emotional fallout and hard questions for its churchgoers about what it means to love thy neighbor.,"Documentaries, International Movies",netflix_user_290,watch,1,17-12-2023
Netflix,s8647,Twirlywoos,"The colorful and curious family of Twirlywoos bounces around their boat and visits new places, turning learning into adventures wherever they land.","British TV Shows, Kids' TV",netflix_user_290,watch,1,23-01-2018
Netflix,s7587,"Nightmare Tenants, Slum Landlords",The ongoing housing crisis in Britain has led to an increased number of nasty conflicts between fed-up landlords and exasperated tenants.,"British TV Shows, International TV Shows, Reality TV",netflix_user_290,watch,1,03-01-2020
Netflix,s3584,Sextuplets,"When a dad-to-be learns he's actually a sextuplet, he sets off on a wild journey to meet his long-lost family. Marlon Wayans stars as all six siblings.",Comedies,netflix_user_291,watch,1,10-08-2018
Netflix,s3326,Victorious,"When aspiring singer Tori Vega joins the eccentric students at Hollywood Arts High, she struggles to fit in with the amazingly talented teens.","Kids' TV, TV Comedies",netflix_user_291,watch,1,15-05-2018
Netflix,s1280,Made You Look: A True Story About Fake Art,"A woman walks into a New York gallery with a cache of unknown masterworks. Thus begins a story of art world greed, willfulness and a high-stakes con.","Documentaries, International Movies",netflix_user_291,watch,1,19-05-2018
Netflix,s6179,Apache Warrior,Recovered cockpit footage and telling interviews reveal the true stories of US fighter pilots in one of the largest combat strikes in history.,Documentaries,netflix_user_291,watch,1,02-12-2020
Netflix,s7379,Magnetic,"Attracted to thrills across the globe, intrepid athletes venture to remote locations in pursuit of their extreme form of bliss.","Action & Adventure, Documentaries, International Movies",netflix_user_291,watch,1,28-07-2023
Netflix,s667,Gameboys Level-Up Edition,"In this recut of the popular web series, live-stream gamer Cairo calls for a rematch after losing to newcomer Gavreel — and an online romance blooms.","International TV Shows, Romantic TV Shows, TV Comedies",netflix_user_292,watch,1,24-07-2019
Netflix,s6867,GoldenEye,"Pierce Brosnan takes his first turn as debonair secret agent James Bond, who investigates the destruction of a Russian satellite weapons base.",Action & Adventure,netflix_user_292,watch,1,09-02-2018
Netflix,s2756,Indian Horse,"Stripped of his heritage at a residential school, an indigenous student finds refuge on the rink when he discovers a passion for hockey.","Dramas, Independent Movies, Sports Movies",netflix_user_292,watch,1,13-03-2024
Netflix,s2489,Raya and Sakina,"When robberies and murders targeting women sweep early 20th-century Egypt, the hunt for suspects leads to two shadowy sisters. Based on a true story.","Comedies, Dramas, International Movies",netflix_user_292,watch,1,30-06-2020
Netflix,s510,Ask the StoryBots,"Five curious little creatures track down the answers to kids' biggest questions, like how night happens or why we need to brush our teeth.",Kids' TV,netflix_user_292,watch,1,27-07-2018
Netflix,s2526,Parasyte: The Maxim,"A teenager battles an onslaught of parasites from space with help from Migi, a docile parasitic creature that's taken over his right hand.","Anime Series, International TV Shows, TV Horror",netflix_user_293,watch,1,01-08-2022
Netflix,s4833,True: Wonderful Wishes,Do-gooding True and Bartleby will go anywhere to make wishes come true – from the bottom of the Living Sea to the tip of Mount Tippy Tippy Top!,Kids' TV,netflix_user_293,watch,1,13-04-2018
Netflix,s6072,Aadu 2,"When Shaji Pappan and his gang of goofy outlaws find themselves low on funds, they plan to once again win a hefty prize in a tug-of-war competition.","Comedies, International Movies",netflix_user_293,watch,1,06-10-2023
Netflix,s7329,Lockout,A government agent wrongly accused of a crime gets a shot at freedom if he can engineer a high-risk rescue mission to outer space.,"Action & Adventure, International Movies, Sci-Fi & Fantasy",netflix_user_293,watch,1,17-06-2022
Netflix,s3776,Cosmos Laundromat: First Cycle,"Despondent on a desolate island, a suicidal sheep is thrown a lifeline by a quirky salesman, who offers him the gift of a lifetime.","Dramas, International Movies, Sci-Fi & Fantasy",netflix_user_293,watch,1,07-02-2022
Netflix,s2214,The Kissing Booth 2,"With college decisions looming, Elle juggles her long-distance romance with Noah, changing relationship with bestie Lee and feelings for a new classmate.","Comedies, Romantic Movies",netflix_user_294,watch,1,28-08-2022
Netflix,s5376,Buddy Thunderstruck: The Maybe Pile,"Champion truck-racing dog Buddy and his best friend, ferret mechanic Darnell, paw through the ""maybe pile"" and test out a bunch of crazy stunts.","Children & Family Movies, Comedies",netflix_user_294,watch,1,30-11-2023
Netflix,s8578,This Was Tomorrow,"The Tomorrowland music festival marks its 10th anniversary in Belgium, the U.S. and Brazil, with all the diverse excitement of the annual event.","Documentaries, International Movies, Music & Musicals",netflix_user_294,watch,1,07-09-2022
Netflix,s1543,Vir Das: Outside In - The Lockdown Special,Stage banter takes on a different — deeper — meaning as the comedian performs online shows to homebound viewers worldwide from his Mumbai residence.,Stand-Up Comedy,netflix_user_294,watch,1,09-05-2024
Netflix,s7000,Horror Story,"On a dare, seven college friends spend a night at an abandoned hotel rumored to be haunted and find themselves trapped in a nightmare.","Horror Movies, International Movies",netflix_user_294,watch,1,09-06-2018
Netflix,s5476,Hasan Minhaj: Homecoming King,"Comic Hasan Minhaj of ""The Daily Show"" shares personal stories about racism, immigrant parents, prom night horrors and more in this stand-up special.",Stand-Up Comedy,netflix_user_295,watch,1,11-01-2021
Netflix,s142,Extraction,"When a retired CIA agent is kidnapped, his son, a government analyst, embarks on an unauthorized mission to find him and halt a terrorist plot.",Action & Adventure,netflix_user_295,watch,1,16-12-2019
Netflix,s4156,Up Among  The Stars,"A grieving filmmaker struggling to keep custody of his young son after his wife's death uses magical, imaginary stories to maintain their bond.","Dramas, International Movies, Sci-Fi & Fantasy",netflix_user_295,watch,1,09-08-2023
Netflix,s3314,The Devil Next Door,"A Cleveland grandfather is brought to trial in Israel, accused of being the infamous Nazi death camp guard known as Ivan the Terrible.","Crime TV Shows, Docuseries",netflix_user_295,watch,1,05-08-2020
Netflix,s5199,SPF-18,The arrival of an enigmatic struggling musician in Malibu shakes the ground beneath the feet of a teenage girl and her surfer boyfriend.,"Dramas, Romantic Movies, Sports Movies",netflix_user_295,watch,1,02-03-2024
Netflix,s1428,Inside the World’s Toughest Prisons,"Investigative journalist Paul Connolly becomes a voluntary inmate in the world's most volatile prisons, where intimidation and brutality rule.","British TV Shows, Crime TV Shows, Docuseries",netflix_user_296,watch,1,10-01-2024
Netflix,s5031,Hitler's Circle of Evil,"Surviving power struggles, betrayals and plots, Hitler's inner circle of Nazi leaders seizes control of Germany and designs its disastrous future.","British TV Shows, Docuseries, International TV Shows",netflix_user_296,watch,1,06-01-2023
Netflix,s6887,Gothika,"After a car crash, a criminal psychiatrist awakens to find that she's a patient in the same mental institution that currently employs her.","Horror Movies, Thrillers",netflix_user_296,watch,1,31-07-2024
